XAU,timeframe,time,open,high,low,close,Volume,Volume MA
XAU,1H,1678114800,1851.93,1854.085,1849.39,1851.055,3518,1431.15
XAU,1H,1678118400,1851.055,1852.515,1849.41,1851.72,1637,1465.3
XAU,1H,1678122000,1851.72,1852.85,1848.5,1850.475,1102,1443.1
XAU,1H,1678125600,1850.475,1850.475,1846.515,1847.095,1039,1450.65
XAU,1H,1678129200,1847.095,1847.215,1845.225,1846.17,994,1456.8
XAU,1H,1678132800,1846.17,1847.365,1845.715,1846.685,813,1450.7
XAU,1H,1678136400,1846.685,1847.25,1846.135,1846.88,635,1398.7
XAU,1H,1678143600,1846.88,1847.115,1845.975,1846.38,834,1372.2
XAU,1H,1678147200,1846.38,1846.38,1844.18,1845.925,998,1375.8
XAU,1H,1678150800,1845.925,1848.545,1844.95,1847.98,1229,1406.15
XAU,1H,1678154400,1847.98,1850.545,1847.325,1849.2,1118,1420.4
XAU,1H,1678158000,1849.2,1849.235,1846.62,1847.65,960,1425.45
XAU,1H,1678161600,1847.65,1848.855,1847.145,1847.395,426,1352.25
XAU,1H,1678165200,1847.395,1849.54,1847.055,1847.535,634,1272
XAU,1H,1678168800,1847.535,1848.505,1846.92,1846.92,689,1225.95
XAU,1H,1678172400,1846.92,1851.705,1845.435,1848.525,1834,1244.5
XAU,1H,1678176000,1848.525,1849.72,1845.95,1846.47,2364,1295.3
XAU,1H,1678179600,1846.47,1847.06,1843.475,1843.795,1371,1308.35
XAU,1H,1678183200,1843.795,1844.37,1842.8,1843.045,1021,1282.7
XAU,1H,1678186800,1843.045,1844.005,1840.99,1842.03,983,1209.95
XAU,1H,1678190400,1842.03,1842.03,1838.995,1839.725,1249,1096.5
XAU,1H,1678194000,1839.725,1840.22,1833.485,1835.53,2551,1142.2
XAU,1H,1678197600,1835.53,1835.575,1829.995,1831.71,3377,1255.95
XAU,1H,1678201200,1831.71,1831.86,1815.71,1817.885,11134,1760.7
XAU,1H,1678204800,1817.885,1821.145,1816.895,1820.075,3779,1899.95
XAU,1H,1678208400,1820.075,1823.2,1816.995,1817.13,2748,1996.7
XAU,1H,1678212000,1817.13,1818.125,1812.97,1814.61,2334,2081.65
XAU,1H,1678215600,1814.61,1815.78,1812.775,1813.935,1190,2099.45
XAU,1H,1678219200,1813.935,1816.085,1813.885,1814.03,910,2095.05
XAU,1H,1678222800,1814.03,1814.98,1813.155,1813.34,1013,2084.25
XAU,1H,1678230000,1813.34,1814.51,1813.34,1814.03,1064,2081.55
XAU,1H,1678233600,1814.03,1814.21,1812.365,1813.405,1357,2101.4
XAU,1H,1678237200,1813.405,1814.17,1811.44,1812.405,1710,2165.6
XAU,1H,1678240800,1812.405,1813,1810.695,1811.095,1046,2186.2
XAU,1H,1678244400,1811.095,1811.64,1809.425,1809.855,905,2197
XAU,1H,1678248000,1809.855,1811.78,1809.855,1811.58,481,2129.35
XAU,1H,1678251600,1811.58,1813.07,1810.505,1812.185,867,2054.5
XAU,1H,1678255200,1812.185,1814.065,1811.555,1813.97,823,2027.1
XAU,1H,1678258800,1813.97,1815.125,1812.98,1814.275,2158,2083.95
XAU,1H,1678262400,1814.275,1815.32,1813.285,1813.41,1772,2123.4
XAU,1H,1678266000,1813.41,1815.25,1812.985,1813.81,947,2108.3
XAU,1H,1678269600,1813.81,1814.895,1812.4,1814.205,879,2024.7
XAU,1H,1678273200,1814.205,1816.69,1813.995,1815.14,1363,1924
XAU,1H,1678276800,1815.14,1815.955,1813.45,1815.26,1190,1426.8
XAU,1H,1678280400,1815.26,1815.295,1812.28,1813.71,4131,1444.4
XAU,1H,1678284000,1813.71,1821.68,1813.075,1820.5,3585,1486.25
XAU,1H,1678287600,1820.5,1824.305,1816.11,1820.74,7357,1737.4
XAU,1H,1678291200,1820.74,1821.945,1817.46,1817.79,2293,1792.55
XAU,1H,1678294800,1817.79,1818.345,1815.275,1815.735,1457,1819.9
XAU,1H,1678298400,1815.735,1816.27,1813.4,1814.64,1687,1853.6
XAU,1H,1678302000,1814.64,1816.425,1814.485,1816.35,797,1840.25
XAU,1H,1678305600,1816.35,1816.46,1812.945,1813.43,590,1801.9
XAU,1H,1678309200,1813.43,1814.655,1813.23,1813.83,529,1742.85
XAU,1H,1678316400,1813.83,1815.44,1813.83,1815.325,1052,1743.15
XAU,1H,1678320000,1815.325,1816.45,1814.85,1815.875,1068,1751.3
XAU,1H,1678323600,1815.875,1816.525,1812.3,1812.395,1214,1787.95
XAU,1H,1678327200,1812.395,1814.1,1811.985,1813.17,870,1788.1
XAU,1H,1678330800,1813.17,1814.03,1812.68,1813.77,584,1776.15
XAU,1H,1678334400,1813.77,1814.605,1812.765,1814.41,269,1681.7
XAU,1H,1678338000,1814.41,1816.115,1813.895,1815.125,736,1629.9
XAU,1H,1678341600,1815.125,1815.695,1813.13,1813.47,894,1627.25
XAU,1H,1678345200,1813.47,1815.605,1812.81,1814.865,1419,1654.25
XAU,1H,1678348800,1814.865,1819.095,1813.77,1817.175,2640,1718.1
XAU,1H,1678352400,1817.175,1819.2,1816.305,1817.085,1203,1718.75
XAU,1H,1678356000,1817.085,1818.43,1816.74,1818.09,660,1545.2
XAU,1H,1678359600,1818.09,1820.43,1817.92,1818.83,1074,1419.65
XAU,1H,1678363200,1818.83,1819.55,1817.325,1817.98,906,1097.1
XAU,1H,1678366800,1817.98,1825.375,1815.535,1825.22,3832,1174.05
XAU,1H,1678370400,1825.22,1832,1824.005,1831.47,4305,1316.45
XAU,1H,1678374000,1831.47,1835.725,1828.25,1828.8,3838,1424
XAU,1H,1678377600,1828.8,1830.42,1825.895,1826.06,1813,1474.8
XAU,1H,1678381200,1826.06,1829.54,1825.615,1829.395,1421,1516.35
XAU,1H,1678384800,1829.395,1835.055,1828.28,1835.05,2044,1592.1
XAU,1H,1678388400,1835.05,1835.06,1830.47,1830.655,1388,1608.9
XAU,1H,1678392000,1830.655,1831.73,1829.065,1830.61,1510,1631
XAU,1H,1678395600,1830.61,1832.285,1830.52,1830.915,969,1618.75
XAU,1H,1678402800,1830.915,1832.385,1830.83,1831.6,1180,1634.25
XAU,1H,1678406400,1831.6,1834.915,1831.41,1834.12,2339,1722
XAU,1H,1678410000,1834.12,1834.23,1830.2,1831.115,1568,1786.95
XAU,1H,1678413600,1831.115,1833.265,1828.175,1829.52,2139,1857.1
XAU,1H,1678417200,1829.52,1830.14,1828.335,1829.25,700,1847.4
XAU,1H,1678420800,1829.25,1830.29,1827.815,1829.87,630,1807.95
XAU,1H,1678424400,1829.87,1831.4,1828.6,1831.04,887,1720.3
XAU,1H,1678428000,1831.04,1832.875,1830.27,1830.75,861,1703.2
XAU,1H,1678431600,1830.75,1834.755,1830.75,1833.605,2243,1782.35
XAU,1H,1678435200,1833.605,1837.41,1832.39,1835.2,2392,1848.25
XAU,1H,1678438800,1835.2,1836.955,1831.655,1831.655,1540,1879.95
XAU,1H,1678442400,1831.655,1835.11,1830.945,1832.865,1332,1754.95
XAU,1H,1678446000,1832.865,1837.015,1832.3,1834.985,1027,1591.05
XAU,1H,1678449600,1834.985,1837.38,1833.865,1836.74,1409,1469.6
XAU,1H,1678453200,1836.74,1845.06,1831.835,1842.55,10516,1904.75
XAU,1H,1678456800,1842.55,1860.39,1839.995,1858.495,10316,2349.5
XAU,1H,1678460400,1858.495,1867.495,1857.75,1863.155,9004,2697.5
XAU,1H,1678464000,1863.155,1864.105,1854.185,1855.395,6032,2929.7
XAU,1H,1678467600,1855.395,1865.205,1855.045,1864.31,5368,3122.6
XAU,1H,1678471200,1864.31,1865.47,1860.955,1862.94,2427,3195.5
XAU,1H,1678474800,1862.94,1864.99,1861.055,1863.92,3004,3286.7
XAU,1H,1678478400,1863.92,1870.085,1863.645,1869.89,2070,3273.25
XAU,1H,1678482000,1869.89,1870.245,1866.415,1867.035,2014,3295.55
XAU,1H,1678658400,1867.035,1894.68,1867.035,1883.99,9753,3676.25
XAU,1H,1678662000,1883.99,1889.45,1875.875,1877.84,6381,3960.3
XAU,1H,1678665600,1877.84,1882.22,1875.216,1877.005,6420,4249.8
XAU,1H,1678669200,1877.005,1879.615,1872.205,1873.06,4501,4430.5
XAU,1H,1678672800,1873.06,1888.9,1872.515,1886.965,5553,4665.1
XAU,1H,1678676400,1886.965,1887.15,1882.405,1882.64,2907,4698.3
XAU,1H,1678680000,1882.64,1883.765,1881.505,1881.54,1911,4674.25
XAU,1H,1678683600,1881.54,1881.93,1877.14,1878,2387,4716.6
XAU,1H,1678687200,1878,1882.4,1873.43,1873.615,3166,4808.3
XAU,1H,1678690800,1873.615,1878.21,1871.535,1876.34,3849,4949.4
XAU,1H,1678694400,1876.34,1886.175,1875.56,1885.585,5652,5161.55
XAU,1H,1678698000,1885.585,1893.89,1884.305,1886.02,10560,5163.75
XAU,1H,1678701600,1886.02,1888.48,1881.42,1884.32,6749,4985.4
XAU,1H,1678705200,1884.32,1891.95,1880.96,1889.715,5992,4834.8
XAU,1H,1678708800,1889.715,1902.875,1887.35,1899.455,11796,5123
XAU,1H,1678712400,1899.455,1909.835,1893.63,1896.73,10383,5373.75
XAU,1H,1678716000,1896.73,1912.925,1896.41,1910.76,9726,5738.7
XAU,1H,1678719600,1910.76,1913.13,1902.985,1904.925,6268,5901.9
XAU,1H,1678723200,1904.925,1909.785,1903.475,1909.185,4722,6034.5
XAU,1H,1678726800,1909.185,1912.505,1908.635,1909.815,2877,6077.65
XAU,1H,1678730400,1909.815,1913.23,1908.145,1911.685,4081,5794.05
XAU,1H,1678734000,1911.685,1914.695,1908.03,1913.395,3035,5626.75
XAU,1H,1678737600,1913.395,1914.195,1911.815,1913.63,2371,5424.3
XAU,1H,1678744800,1913.63,1913.63,1910.065,1910.195,1493,5273.9
XAU,1H,1678748400,1910.195,1912.555,1910.055,1912.19,1049,5048.7
XAU,1H,1678752000,1912.19,1914.225,1910.22,1912.49,2178,5012.25
XAU,1H,1678755600,1912.49,1912.88,1905.405,1906.19,2839,5058.65
XAU,1H,1678759200,1906.19,1908.03,1904.13,1904.42,2036,5041.1
XAU,1H,1678762800,1904.42,1907.035,1902.605,1902.995,1243,4944.95
XAU,1H,1678766400,1902.995,1904.325,1901.665,1904.245,2643,4884.65
XAU,1H,1678770000,1904.245,1904.54,1901.57,1904.09,3101,4757.1
XAU,1H,1678773600,1904.09,1913.575,1903.85,1909.705,4817,4469.95
XAU,1H,1678777200,1909.705,1913.14,1908.825,1912.71,4823,4373.65
XAU,1H,1678780800,1912.71,1913.405,1900.79,1904.425,5888,4368.45
XAU,1H,1678784400,1904.425,1904.985,1900.89,1901.26,4765,4016.9
XAU,1H,1678788000,1901.26,1904.655,1900.92,1903.79,2512,3623.35
XAU,1H,1678791600,1903.79,1904.825,1902.795,1904.24,1993,3236.7
XAU,1H,1678795200,1904.24,1912.02,1899.405,1910.06,13216,3584.1
XAU,1H,1678798800,1910.06,1910.835,1895.435,1902.415,9025,3799.25
XAU,1H,1678802400,1902.415,1907.91,1900.26,1907.675,5639,3937.35
XAU,1H,1678806000,1907.675,1908.87,1904.065,1904.265,2599,3863.25
XAU,1H,1678809600,1904.265,1909.18,1902.305,1908.765,2224,3822.7
XAU,1H,1678813200,1908.765,1910.34,1905.515,1906.815,2782,3843.25
XAU,1H,1678816800,1906.815,1909.81,1906.275,1906.805,2608,3899
XAU,1H,1678820400,1906.805,1907.9,1902.32,1902.51,2354,3964.25
XAU,1H,1678824000,1902.51,1904.335,1902.51,1903.865,1577,3934.2
XAU,1H,1678831200,1903.865,1905.045,1903.865,1904.32,555,3820
XAU,1H,1678834800,1904.32,1904.73,1903,1903.165,702,3753.3
XAU,1H,1678838400,1903.165,1903.275,1900.015,1901.785,1697,3776
XAU,1H,1678842000,1901.785,1905.19,1901.625,1903.77,1365,3712.1
XAU,1H,1678845600,1903.77,1905.745,1903.54,1904.6,1317,3622.9
XAU,1H,1678849200,1904.6,1905.095,1902.46,1902.92,972,3430.65
XAU,1H,1678852800,1902.92,1903.49,1901.03,1901.855,825,3230.75
XAU,1H,1678856400,1901.855,1902.1,1899.215,1900.21,1199,2996.3
XAU,1H,1678860000,1900.21,1902.47,1898.73,1900.48,2311,2873.6
XAU,1H,1678863600,1900.48,1902.37,1896.385,1896.525,4777,2986.85
XAU,1H,1678867200,1896.525,1896.835,1885.79,1887.605,4299,3102.15
XAU,1H,1678870800,1887.605,1898.76,1886.715,1896.385,6129,2747.8
XAU,1H,1678874400,1896.385,1909.84,1896.265,1908.73,10826,2837.85
XAU,1H,1678878000,1908.73,1919.005,1905.32,1918.14,11765,3144.15
XAU,1H,1678881600,1918.14,1930.25,1917.06,1927.88,13446,3686.5
XAU,1H,1678885200,1927.88,1930.435,1917.45,1926.225,16503,4400.45
XAU,1H,1678888800,1926.225,1927.075,1917.59,1924.49,12080,4865.35
XAU,1H,1678892400,1924.49,1927.325,1921.645,1927.15,8512,5160.55
XAU,1H,1678896000,1927.15,1937.39,1925.09,1933.63,6818,5383.75
XAU,1H,1678899600,1933.63,1937.135,1921.865,1924.44,7270,5668.4
XAU,1H,1678903200,1924.44,1926.365,1909.09,1915.695,8115,6046.4
XAU,1H,1678906800,1915.695,1921.535,1914.94,1916.81,7774,6400
XAU,1H,1678910400,1916.81,1918.73,1916.22,1918.73,1769,6403.6
XAU,1H,1678917600,1918.73,1921.385,1918.73,1920.39,1222,6396.45
XAU,1H,1678921200,1920.39,1922.93,1920.075,1921.28,1277,6394.45
XAU,1H,1678924800,1921.28,1924.45,1913.26,1913.6,4179,6554.8
XAU,1H,1678928400,1913.6,1915.345,1907.56,1911.155,5629,6795
XAU,1H,1678932000,1911.155,1911.855,1909.47,1911.515,2398,6854.95
XAU,1H,1678935600,1911.515,1914.99,1910.73,1913.3,1989,6838.85
XAU,1H,1678939200,1913.3,1914.985,1912.82,1913.39,1465,6673.25
XAU,1H,1678942800,1913.39,1920.315,1912.395,1919.96,3148,6615.7
XAU,1H,1678946400,1919.96,1920.43,1914.575,1916.69,2884,6453.45
XAU,1H,1678950000,1916.69,1920.755,1912.485,1916.775,6937,6259
XAU,1H,1678953600,1916.775,1922.615,1915.825,1919.1,6047,5973.1
XAU,1H,1678957200,1919.1,1922.145,1917.735,1921.865,3858,5493.7
XAU,1H,1678960800,1921.865,1923.095,1918.77,1922.725,2207,4778.9
XAU,1H,1678964400,1922.725,1927.095,1922.285,1927.005,2893,4319.55
XAU,1H,1678968000,1927.005,1931.915,1924.455,1930.445,7884,4288.15
XAU,1H,1678971600,1930.445,1933.54,1923.305,1923.855,9598,4427.15
XAU,1H,1678975200,1923.855,1932.41,1919.785,1922.625,8631,4495.2
XAU,1H,1678978800,1922.625,1924.355,1913.43,1918.75,7629,4470.9
XAU,1H,1678982400,1918.75,1920.455,1914.42,1914.93,4327,4298.55
XAU,1H,1678986000,1914.93,1919.93,1914.64,1916.345,3335,4376.85
XAU,1H,1678989600,1916.345,1921.12,1916.33,1918.445,2306,4431.05
XAU,1H,1678993200,1918.445,1921.215,1918.345,1920.625,2103,4472.35
XAU,1H,1678996800,1920.625,1920.835,1918.57,1919.34,1309,4328.85
XAU,1H,1679004000,1919.34,1920.645,1919.275,1920.1,803,4087.55
XAU,1H,1679007600,1920.1,1922.145,1919.625,1921.44,1094,4022.35
XAU,1H,1679011200,1921.44,1922.48,1918.48,1919.59,2019,4023.85
XAU,1H,1679014800,1919.59,1922.86,1918.305,1922.86,2811,4091.15
XAU,1H,1679018400,1922.86,1928.895,1922.225,1927.46,2612,4064.35
XAU,1H,1679022000,1927.46,1929.765,1927.16,1927.755,2324,4036.35
XAU,1H,1679025600,1927.755,1931.06,1927.31,1931,1691,3774.05
XAU,1H,1679029200,1931,1932.925,1929.155,1929.565,2247,3584.05
XAU,1H,1679032800,1929.565,1934.48,1928.105,1932.525,2310,3506.65
XAU,1H,1679036400,1932.525,1933.725,1929.015,1930.435,3618,3577.2
XAU,1H,1679040000,1930.435,1931.585,1927.435,1928.785,3934,3629.25
XAU,1H,1679043600,1928.785,1932.985,1928.175,1932.32,2695,3369.8
XAU,1H,1679047200,1932.32,1933.53,1929.755,1930.745,2307,3005.25
XAU,1H,1679050800,1930.745,1937.235,1929.345,1935.1,3626,2755
XAU,1H,1679054400,1935.1,1946.115,1934.97,1945.045,5789,2663
XAU,1H,1679058000,1945.045,1952.21,1944.46,1950.77,8325,2862.9
XAU,1H,1679061600,1950.77,1964.975,1949.82,1962.355,11019,3247.1
XAU,1H,1679065200,1962.355,1964.63,1955.815,1959.365,7945,3529.05
XAU,1H,1679068800,1959.365,1962.445,1955.395,1961.87,5309,3689.35
XAU,1H,1679072400,1961.87,1975.275,1961.55,1972.925,5408,3894.3
XAU,1H,1679076000,1972.925,1987.785,1970.46,1983.685,6361,4172.2
XAU,1H,1679079600,1983.685,1984.77,1973.83,1976.31,7333,4484.15
XAU,1H,1679083200,1976.31,1988.335,1975.345,1988.305,4233,4594.85
XAU,1H,1679263200,1988.305,1988.305,1975.035,1977.4,5820,4745.3
XAU,1H,1679266800,1977.4,1979.66,1975.95,1977.11,2720,4750.7
XAU,1H,1679270400,1977.11,1978.51,1971.945,1972.215,5434,4906.2
XAU,1H,1679274000,1972.215,1972.715,1968.185,1969.76,6435,5143.4
XAU,1H,1679277600,1969.76,1975.54,1969.3,1974.905,3228,5192.45
XAU,1H,1679281200,1974.905,1975.475,1972.605,1973.36,3195,5236.7
XAU,1H,1679284800,1973.36,1975.53,1973.125,1974.96,2131,5162.35
XAU,1H,1679288400,1974.96,1988.67,1974.525,1988.15,2687,5100
XAU,1H,1679292000,1988.15,1993.405,1981.94,1988.675,9178,5424.15
XAU,1H,1679295600,1988.675,2009.85,1988.675,2003.53,12113,5914.45
XAU,1H,1679299200,2003.53,2006.23,1995.665,1996.395,10380,6252.15
XAU,1H,1679302800,1996.395,1999.42,1983.99,1984.88,7678,6346.6
XAU,1H,1679306400,1984.88,1988.675,1973.965,1980.735,9768,6418.75
XAU,1H,1679310000,1980.735,1986.055,1979.145,1983.935,8707,6303.15
XAU,1H,1679313600,1983.935,1986.645,1972.53,1974.565,7911,6301.45
XAU,1H,1679317200,1974.565,1984.895,1974.565,1978.025,11164,6594.2
XAU,1H,1679320800,1978.025,1978.34,1965.99,1970.75,9072,6777.4
XAU,1H,1679324400,1970.75,1973.91,1967.345,1973.825,5046,6711.65
XAU,1H,1679328000,1973.825,1981.01,1973.01,1974.87,4396,6564.8
XAU,1H,1679331600,1974.87,1979.175,1974.265,1977.645,3219,6514.1
XAU,1H,1679335200,1977.645,1984.15,1976.275,1983.8,2670,6356.6
XAU,1H,1679338800,1983.8,1984.41,1977.15,1977.265,3621,6401.65
XAU,1H,1679342400,1977.265,1979.575,1977.25,1978.975,1715,6215.7
XAU,1H,1679349600,1978.975,1980.125,1978.285,1978.445,572,5922.55
XAU,1H,1679353200,1978.445,1979.06,1976.38,1976.705,1232,5822.75
XAU,1H,1679356800,1976.705,1982.675,1975.52,1980.47,2888,5807.4
XAU,1H,1679360400,1980.47,1982.95,1979.34,1980.215,2841,5842.9
XAU,1H,1679364000,1980.215,1984.6,1979.255,1983.335,2703,5843.7
XAU,1H,1679367600,1983.335,1985.22,1982.05,1983.92,1473,5458.45
XAU,1H,1679371200,1983.92,1983.92,1981.125,1981.45,1347,4920.15
XAU,1H,1679374800,1981.45,1982.915,1980.1,1982.595,1743,4488.3
XAU,1H,1679378400,1982.595,1983.315,1971.865,1973.43,3430,4275.9
XAU,1H,1679382000,1973.43,1978.9,1970.305,1970.365,5222,4048.6
XAU,1H,1679385600,1970.365,1970.92,1962.95,1966.395,5182,3872.35
XAU,1H,1679389200,1966.395,1969.91,1965.475,1969.04,2391,3596.35
XAU,1H,1679392800,1969.04,1969.495,1964.425,1968.82,2269,3151.6
XAU,1H,1679396400,1968.82,1969.375,1965.885,1966.405,2171,2806.55
XAU,1H,1679400000,1966.405,1967.175,1960.535,1963.665,4540,2781.25
XAU,1H,1679403600,1963.665,1965.865,1952.1,1952.96,7149,2918.9
XAU,1H,1679407200,1952.96,1955.025,1945.325,1953.195,8794,3197.65
XAU,1H,1679410800,1953.195,1953.33,1943.25,1948.25,9919,3560.1
XAU,1H,1679414400,1948.25,1949.065,1940.225,1944.39,5171,3637.6
XAU,1H,1679418000,1944.39,1944.91,1936.7,1941.53,4054,3754.55
XAU,1H,1679421600,1941.53,1942.235,1935.465,1936.77,2725,3862.2
XAU,1H,1679425200,1936.77,1940.75,1936.09,1940.265,1313,3866.25
XAU,1H,1679428800,1940.265,1940.84,1939.38,1940.52,1443,3794
XAU,1H,1679436000,1940.52,1942.545,1939.59,1941.2,759,3689.9
XAU,1H,1679439600,1941.2,1944.03,1941.2,1943.185,1031,3606.3
XAU,1H,1679443200,1943.185,1944.765,1942.415,1943.56,1395,3602.4
XAU,1H,1679446800,1943.56,1946.305,1942.945,1943.97,3006,3685.35
XAU,1H,1679450400,1943.97,1943.97,1939.07,1939.51,3460,3771.2
XAU,1H,1679454000,1939.51,1941.975,1938.26,1939.665,2718,3735.6
XAU,1H,1679457600,1939.665,1940.12,1937.995,1939.39,1759,3562.45
XAU,1H,1679461200,1939.39,1941.26,1938.085,1939.86,1776,3392.15
XAU,1H,1679464800,1939.86,1943.63,1939.13,1942.48,2186,3381.9
XAU,1H,1679468400,1942.48,1942.915,1934.345,1939.73,5603,3548.6
XAU,1H,1679472000,1939.73,1945.325,1939.62,1941.94,5265,3703.3
XAU,1H,1679475600,1941.94,1945.68,1941.935,1944.18,2929,3622.75
XAU,1H,1679479200,1944.18,1945.365,1940.3,1942.72,2509,3390.75
XAU,1H,1679482800,1942.72,1943.54,1939.865,1942.54,2033,3052.7
XAU,1H,1679486400,1942.54,1943.57,1937.13,1937.59,3386,2726.05
XAU,1H,1679490000,1937.59,1944.49,1937.435,1942.95,6378,2786.4
XAU,1H,1679493600,1942.95,1951.67,1942.595,1950.705,5188,2843.1
XAU,1H,1679497200,1950.705,1952.005,1946.67,1947.36,4723,2943
XAU,1H,1679500800,1947.36,1949.91,1945.73,1949.155,2434,2999.05
XAU,1H,1679504400,1949.155,1950.9,1945.03,1946.385,3274,3090.6
XAU,1H,1679508000,1946.385,1978.915,1946.284,1970.995,17268,3916.05
XAU,1H,1679511600,1970.995,1975.39,1954.31,1972.745,13537,4541.35
XAU,1H,1679515200,1972.745,1975.2,1966.955,1970.015,3024,4622.8
XAU,1H,1679522400,1970.015,1970.015,1964.615,1965.56,2038,4574.4
XAU,1H,1679526000,1965.56,1970.29,1965.56,1969.725,1724,4487.6
XAU,1H,1679529600,1969.725,1973.875,1969.7,1972.945,2312,4467.3
XAU,1H,1679533200,1972.945,1973.255,1966.37,1969.155,3952,4576.95
XAU,1H,1679536800,1969.155,1976.23,1968.96,1975.375,2457,4611
XAU,1H,1679540400,1975.375,1977.685,1973.35,1976.935,2752,4639.3
XAU,1H,1679544000,1976.935,1978.26,1975.035,1977.845,1899,4454.1
XAU,1H,1679547600,1977.845,1980.925,1976.215,1977.165,2384,4310.05
XAU,1H,1679551200,1977.165,1983.625,1976.695,1978.27,3080,4317.6
XAU,1H,1679554800,1978.27,1983.7,1974.975,1976.935,5569,4470.6
XAU,1H,1679558400,1976.935,1978.88,1974.34,1976.57,4279,4582.9
XAU,1H,1679562000,1976.57,1978.94,1975.045,1978.165,3485,4587.85
XAU,1H,1679565600,1978.165,1980.795,1976.345,1977.725,4199,4478.9
XAU,1H,1679569200,1977.725,1978.73,1975.6,1978.5,4380,4438.5
XAU,1H,1679572800,1978.5,1980.46,1966.59,1972,5757,4490.2
XAU,1H,1679576400,1972,1985.095,1971.465,1984.135,8199,4778.45
XAU,1H,1679580000,1984.135,1984.535,1979.05,1979.195,5403,4884.9
XAU,1H,1679583600,1979.195,1987.13,1977.78,1984.165,4070,4225
XAU,1H,1679587200,1984.165,1995.235,1982.795,1994.275,3316,3713.95
XAU,1H,1679590800,1994.275,1999.765,1990.86,1999.695,3175,3721.5
XAU,1H,1679594400,1999.695,2003.36,1992.69,1993.42,5060,3872.6
XAU,1H,1679598000,1993.42,1999.275,1988.15,1997.9,9002,4236.5
XAU,1H,1679601600,1997.9,1998.95,1992.63,1993.495,2374,4239.6
XAU,1H,1679608800,1993.495,1993.705,1990.135,1992.03,1114,4097.7
XAU,1H,1679612400,1992.03,1993.205,1990.75,1991.375,1086,4029.15
XAU,1H,1679616000,1991.375,1994.665,1989.825,1993.88,2380,4010.55
XAU,1H,1679619600,1993.88,1994.98,1990.3,1990.8,3236,4077.4
XAU,1H,1679623200,1990.8,1993.45,1990.495,1991.795,2000,4058.2
XAU,1H,1679626800,1991.795,1993.565,1989.825,1992.905,1676,3988
XAU,1H,1679630400,1992.905,1993.32,1991.21,1993.3,951,3757.1
XAU,1H,1679634000,1993.3,1993.4,1989.45,1990.575,2481,3667.2
XAU,1H,1679637600,1990.575,1991.075,1985.34,1986.08,2250,3605.45
XAU,1H,1679641200,1986.08,1990.18,1986.025,1989.505,3249,3557.95
XAU,1H,1679644800,1989.505,1992.94,1981.325,1985.555,6416,3659.75
XAU,1H,1679648400,1985.555,1994.945,1985.535,1994.435,5042,3624
XAU,1H,1679652000,1994.435,2000.33,1992.675,1993.83,7402,3584.15
XAU,1H,1679655600,1993.83,1996.125,1990.755,1995.885,7538,3690.9
XAU,1H,1679659200,1995.885,2003.08,1993.18,1998.985,7072,3841
XAU,1H,1679662800,1998.985,2001.91,1988.725,1989.64,13174,4333.9
XAU,1H,1679666400,1989.64,1998.445,1985.995,1994.52,9552,4652.75
XAU,1H,1679670000,1994.52,1995.76,1987.145,1987.4,6053,4702.4
XAU,1H,1679673600,1987.4,1990.675,1983.88,1986.915,6983,4601.45
XAU,1H,1679677200,1986.915,1987.295,1975.675,1979.83,5938,4779.65
XAU,1H,1679680800,1979.83,1979.97,1975.335,1978.44,3294,4888.65
XAU,1H,1679684400,1978.44,1979.68,1975.9,1976.07,3917,5030.2
XAU,1H,1679688000,1976.07,1979.4,1975.325,1978.965,2042,5013.3
XAU,1H,1679868000,1978.965,1978.965,1969.425,1973.96,2435,4973.25
XAU,1H,1679871600,1973.96,1976.815,1973.125,1975.805,2216,4984.05
XAU,1H,1679875200,1975.805,1976.23,1972.635,1973.745,3513,5075.9
XAU,1H,1679878800,1973.745,1978.77,1972.185,1974.495,5127,5284.7
XAU,1H,1679882400,1974.495,1977.155,1973.58,1976.97,2438,5282.55
XAU,1H,1679886000,1976.97,1977.075,1974.545,1974.675,1089,5224.5
XAU,1H,1679889600,1974.675,1975.55,1973.375,1973.785,1717,5147.9
XAU,1H,1679893200,1973.785,1974.01,1969.385,1970.18,3735,5013.85
XAU,1H,1679896800,1970.18,1971.93,1966.74,1969.75,3646,4944.05
XAU,1H,1679900400,1969.75,1972.68,1965.975,1970.93,4793,4813.6
XAU,1H,1679904000,1970.93,1972.24,1967.42,1968.41,2742,4573.8
XAU,1H,1679907600,1968.41,1968.765,1956.03,1956.15,4316,4436
XAU,1H,1679911200,1956.15,1957.36,1948.26,1949.79,3794,3967
XAU,1H,1679914800,1949.79,1955.155,1949.255,1954.255,2401,3609.45
XAU,1H,1679918400,1954.255,1958.26,1944.4,1945.775,3762,3494.9
XAU,1H,1679922000,1945.775,1950.945,1944.045,1949.26,6097,3450.6
XAU,1H,1679925600,1949.26,1956.78,1945.88,1954.29,4633,3385.35
XAU,1H,1679929200,1954.29,1958.8,1953.28,1956.93,2419,3341.6
XAU,1H,1679932800,1956.93,1959.46,1954.715,1955.93,1821,3236.8
XAU,1H,1679936400,1955.93,1956.29,1950.82,1952.79,1873,3228.35
XAU,1H,1679940000,1952.79,1956.77,1952.745,1956.045,1094,3161.3
XAU,1H,1679943600,1956.045,1958.22,1955.605,1956.99,966,3098.8
XAU,1H,1679947200,1956.99,1957.68,1955.77,1956.45,773,2961.8
